application_id,gender,age,region,income,credit_score,loan_amount,employment_type,existing_loans,rejected
APP102246,Male,39,Tier2,51353.0,748.0,97362.0,Salaried,2,1
APP102247,Female,38,Tier2,80425.0,767.0,277724.0,Self-employed,4,0
APP102248,Male,40,Tier2,55110.0,685.0,334842.0,Salaried,3,1
APP102249,Male,64,Tier2,29905.0,584.0,82611.0,Salaried,4,1
APP102250,Male,48,Tier1,49838.0,656.0,310889.0,Unemployed,0,0
APP102251,Female,28,Tier1,15000.0,565.0,168718.0,Self-employed,2,1
APP102252,Male,23,Tier3,30782.0,686.0,139620.0,Salaried,3,0
APP102253,Female,44,Tier3,67710.0,700.0,206198.0,Salaried,0,1
APP102254,Female,56,Tier2,50053.0,658.0,131929.0,Salaried,3,1
APP102255,Male,42,Tier1,73450.0,699.0,390999.0,Salaried,1,0
APP102256,Female,46,Tier3,15662.0,713.0,274799.0,Salaried,0,1
APP102257,Female,56,Tier3,50151.0,701.0,422282.0,Salaried,3,0
APP102258,Male,44,Tier2,45490.0,584.0,233476.0,Salaried,2,0
APP102259,Male,61,Tier1,74117.0,660.0,239147.0,Self-employed,2,1
APP102260,Female,49,Tier1,68455.0,713.0,581007.0,Salaried,1,0
APP102261,Female,53,Tier2,67845.0,806.0,56541.0,Salaried,3,0
APP102262,Male,55,Tier3,85828.0,658.0,492672.0,Self-employed,3,1
APP102263,Male,48,Tier2,47638.0,724.0,548179.0,Salaried,3,0
APP102264,Female,24,Tier1,81702.0,750.0,414873.0,Self-employed,3,1
APP102265,Male,40,Tier2,34116.0,664.0,250429.0,Salaried,3,1
APP102266,Female,28,Tier3,33382.0,772.0,514035.0,Salaried,0,1
APP102267,Male,43,Tier2,70055.0,776.0,251736.0,Salaried,0,1
APP102268,Female,28,Tier3,24905.0,790.0,194132.0,Salaried,4,1
APP102269,Female,43,Tier2,66455.0,717.0,241760.0,Self-employed,1,0
APP102270,Female,36,Tier1,57026.0,850.0,214471.0,Salaried,2,0
APP102271,Female,22,Tier2,76437.0,631.0,158007.0,Salaried,1,0
APP102272,Female,27,Tier2,53811.0,850.0,466501.0,Salaried,4,1
APP102273,Female,43,Tier3,56121.0,741.0,183983.0,Salaried,4,1
APP102274,Female,25,Tier2,65185.0,787.0,295553.0,Salaried,2,0
APP102275,Male,58,Tier2,41747.0,654.0,83434.0,Salaried,3,0
APP102276,Female,54,Tier2,40876.0,748.0,304622.0,Salaried,2,0
APP102277,Male,52,Tier2,64489.0,794.0,126611.0,Self-employed,3,0
APP102278,Female,29,Tier2,54414.0,593.0,122927.0,Self-employed,4,0
APP102279,Female,56,Tier2,46854.0,667.0,283607.0,Salaried,3,1
APP102280,Male,49,Tier2,53344.0,509.0,458546.0,Self-employed,0,1
APP102281,Male,38,Tier2,86891.0,666.0,366062.0,Salaried,2,0
APP102282,Male,22,Tier2,46140.0,615.0,376368.0,Salaried,4,1
APP102283,Female,44,Tier1,45560.0,663.0,280512.0,Self-employed,0,1
APP102284,Male,56,Tier2,20851.0,850.0,249654.0,Self-employed,1,1
APP102285,Male,23,Tier2,54153.0,817.0,418671.0,Salaried,1,0
APP102286,Female,24,Tier2,68138.0,565.0,215523.0,Unemployed,3,1
APP102287,Female,38,Tier2,71724.0,724.0,425165.0,Unemployed,0,1
APP102288,Male,43,Tier3,57164.0,744.0,485392.0,Salaried,3,0
APP102289,Male,42,Tier3,74117.0,653.0,173792.0,Salaried,0,1
APP102290,Female,40,Tier2,69625.0,694.0,195833.0,Self-employed,4,0
APP102291,Female,32,Tier1,77259.0,702.0,218146.0,Unemployed,1,0
APP102292,Female,24,Tier2,74686.0,572.0,79956.0,Salaried,2,1
APP102293,Male,23,Tier2,86400.0,597.0,229590.0,Salaried,3,0
APP102294,Male,26,Tier2,51606.0,694.0,495217.0,Self-employed,1,1
APP102295,Male,51,Tier2,28459.0,688.0,143164.0,Salaried,0,1
APP102296,Female,55,Tier3,68274.0,623.0,498779.0,Self-employed,4,1
APP102297,Male,40,Tier1,70611.0,616.0,234983.0,Salaried,0,0
APP102298,Male,25,Tier2,86400.0,673.0,617105.0,Self-employed,2,0
APP102299,Female,39,Tier1,80626.0,751.0,197728.0,Salaried,0,0
APP102300,Female,64,Tier2,93909.0,674.0,278403.0,Salaried,3,1
APP102301,Female,32,Tier2,67397.0,810.0,163473.0,Self-employed,1,0
APP102302,Male,43,Tier2,59576.0,624.0,196845.0,Salaried,4,1
APP102303,Male,45,Tier2,27300.0,695.0,500727.0,Salaried,1,0
APP102304,Male,36,Tier3,61162.0,652.0,371181.0,Salaried,3,0
APP102305,Male,40,Tier3,43950.0,727.0,454323.0,Self-employed,0,1
APP102306,Male,42,Tier2,59230.0,617.0,102662.0,Salaried,0,0
APP102307,Male,42,Tier3,56090.0,834.0,398224.0,Self-employed,1,0
APP102308,Female,52,Tier2,64435.0,545.0,154284.0,Salaried,4,1
APP102309,Female,46,Tier3,53053.0,817.0,99402.0,Self-employed,4,0
APP102310,Female,24,Tier1,73700.0,687.0,335815.0,Salaried,3,1
APP102311,Male,22,Tier1,15000.0,724.0,334281.0,Salaried,1,1
APP102312,Male,39,Tier1,58800.0,787.0,308002.0,Salaried,1,0
APP102313,Male,61,Tier1,79050.0,749.0,407634.0,Salaried,1,0
APP102314,Male,23,Tier2,92401.0,622.0,431035.0,Self-employed,1,0
APP102315,Male,25,Tier1,69639.0,728.0,520459.0,Self-employed,2,1
APP102316,Male,51,Tier2,88698.0,829.0,121449.0,Self-employed,3,1
APP102317,Female,41,Tier1,58379.0,609.0,525302.0,Self-employed,1,1
APP102318,Male,31,Tier1,55057.0,849.0,582347.0,Self-employed,0,0
APP102319,Female,30,Tier3,65588.0,711.0,245065.0,Unemployed,2,0
APP102320,Male,50,Tier2,54936.0,645.0,50000.0,Self-employed,1,1
APP102321,Male,44,Tier3,39353.0,609.0,92475.0,Salaried,2,1
APP102322,Male,49,Tier2,44695.0,662.0,230722.0,Salaried,3,0
APP102323,Male,34,Tier1,32757.0,524.0,602121.0,Salaried,4,0
APP102324,Male,44,Tier2,65568.0,647.0,302562.0,Self-employed,2,1
APP102325,Female,58,Tier2,55228.0,659.0,207422.0,Salaried,4,0
APP102326,Male,35,Tier1,47794.0,594.0,197190.0,Salaried,1,0
APP102327,Male,39,Tier3,43666.0,740.0,101592.0,Self-employed,3,0
APP102328,Female,29,Tier2,65101.0,662.0,431186.0,Salaried,4,0
APP102329,Male,49,Tier2,70609.0,629.0,286190.0,Salaried,1,1
APP102330,Female,23,Tier2,32390.0,654.0,614974.0,Self-employed,3,1
APP102331,Male,32,Tier2,29246.0,708.0,394231.0,Salaried,2,0
APP102332,Female,52,Tier1,74090.0,686.0,424490.0,Salaried,4,0
APP102333,Male,22,Tier3,27497.0,624.0,263684.0,Salaried,1,0
APP102334,Male,64,Tier2,65950.0,690.0,136345.0,Salaried,4,1
APP102335,Female,39,Tier1,87338.0,676.0,168963.0,Salaried,3,0
APP102336,Female,39,Tier1,87385.0,589.0,94613.0,Salaried,3,0
APP102337,Male,45,Tier2,69757.0,657.0,436559.0,Self-employed,0,0
APP102338,Female,49,Tier3,69176.0,726.0,242263.0,Self-employed,0,0
APP102339,Male,41,Tier3,100038.0,726.0,442875.0,Salaried,3,1
APP102340,Male,60,Tier2,15000.0,662.0,320387.0,Salaried,2,0
APP102341,Male,63,Tier3,45713.0,734.0,256077.0,Salaried,1,1
APP102342,Female,30,Tier2,71970.0,602.0,124560.0,Salaried,4,1
APP102343,Male,52,Tier1,48254.0,604.0,345245.0,Salaried,2,1
APP102344,Female,34,Tier2,79796.0,660.0,267205.0,Salaried,2,0
APP102345,Male,64,Tier1,54213.0,800.0,435328.0,Salaried,1,0
APP102346,Female,32,Tier1,57635.0,693.0,192688.0,Self-employed,4,0
APP102347,Female,34,Tier2,49507.0,658.0,392416.0,Salaried,1,1
APP102348,Male,52,Tier1,44550.0,804.0,546127.0,Unemployed,1,0
APP102349,Male,55,Tier3,44058.0,657.0,340883.0,Salaried,3,0
APP102350,Male,27,Tier3,60423.0,850.0,417794.0,Self-employed,0,0
APP102351,Female,45,Tier2,39509.0,639.0,385784.0,Salaried,2,1
APP102352,Male,36,Tier2,74064.0,599.0,584714.0,Self-employed,2,1
APP102353,Male,48,Tier2,68065.0,667.0,355734.0,Self-employed,1,0
APP102354,Male,45,Tier1,76988.0,660.0,404994.0,Salaried,3,0
APP102355,Female,64,Tier1,32422.0,615.0,294559.0,Salaried,0,0
APP102356,Male,62,Tier1,21010.0,850.0,183842.0,Unemployed,4,0
APP102357,Male,50,Tier1,54916.0,705.0,118774.0,Unemployed,4,0
APP102358,Female,51,Tier1,112976.0,717.0,490039.0,Unemployed,0,1
APP102359,Male,60,Tier1,80324.0,643.0,148746.0,Salaried,2,0
APP102360,Female,29,Tier1,43911.0,634.0,411880.0,Salaried,0,0
APP102361,Male,53,Tier3,63490.0,762.0,362402.0,Salaried,3,0
APP102362,Male,55,Tier1,69552.0,546.0,437668.0,Self-employed,1,1
APP102363,Female,27,Tier1,27632.0,589.0,222793.0,Salaried,2,1
APP102364,Female,59,Tier2,82393.0,660.0,181391.0,Salaried,4,1
APP102365,Female,52,Tier2,51652.0,788.0,356756.0,Salaried,3,0
APP102366,Male,36,Tier2,53186.0,650.0,256149.0,Salaried,4,1
APP102367,Male,42,Tier1,55476.0,713.0,115346.0,Self-employed,3,0
APP102368,Male,43,Tier2,77891.0,682.0,590779.0,Salaried,2,0
APP102369,Male,61,Tier2,39896.0,784.0,181289.0,Self-employed,0,0
APP102370,Male,63,Tier2,20861.0,553.0,150955.0,Salaried,0,1
APP102371,Male,56,Tier2,61459.0,739.0,263680.0,Salaried,2,0
APP102372,Male,50,Tier2,15000.0,664.0,487929.0,Salaried,2,0
APP102373,Male,26,Tier2,48978.0,754.0,50000.0,Salaried,2,0
APP102374,Male,61,Tier1,78737.0,614.0,475483.0,Salaried,4,1
APP102375,Male,27,Tier2,66582.0,682.0,163279.0,Self-employed,0,0
APP102376,Female,29,Tier1,75847.0,672.0,339679.0,Salaried,3,0
APP102377,Female,24,Tier1,67407.0,600.0,198599.0,Salaried,3,1
APP102378,Male,62,Tier2,103207.0,578.0,598788.0,Self-employed,3,1
APP102379,Female,43,Tier1,43235.0,634.0,318693.0,Salaried,1,0
APP102380,Female,32,Tier1,62963.0,690.0,193786.0,Salaried,2,0
APP102381,Male,25,Tier2,46238.0,619.0,254836.0,Salaried,0,0
APP102382,Male,39,Tier2,74136.0,654.0,313446.0,Salaried,0,0
APP102383,Male,53,Tier3,53769.0,529.0,326651.0,Salaried,4,0
APP102384,Male,64,Tier3,89377.0,650.0,365814.0,Salaried,3,1
APP102385,Female,45,Tier3,44384.0,762.0,299789.0,Salaried,4,0
APP102386,Female,48,Tier2,83143.0,736.0,93426.0,Salaried,3,1
APP102387,Male,57,Tier1,66863.0,673.0,248960.0,Self-employed,1,1
APP102388,Female,60,Tier2,54351.0,699.0,390999.0,Self-employed,4,1
APP102389,Male,34,Tier2,65849.0,614.0,199518.0,Salaried,3,0
APP102390,Female,64,Tier2,60225.0,810.0,400917.0,Salaried,0,0
APP102391,Female,44,Tier1,62119.0,845.0,304758.0,Self-employed,0,0
APP102392,Male,61,Tier1,50863.0,693.0,267339.0,Salaried,3,1
APP102393,Male,27,Tier1,40968.0,850.0,479122.0,Self-employed,3,0
APP102394,Female,26,Tier1,48299.0,626.0,50000.0,Salaried,0,0
APP102395,Female,60,Tier1,21337.0,580.0,198702.0,Salaried,2,0
APP102396,Male,50,Tier3,71839.0,623.0,484864.0,Salaried,4,1
APP102397,Male,29,Tier1,30297.0,662.0,574507.0,Self-employed,3,0
APP102398,Male,60,Tier2,50647.0,850.0,642899.0,Salaried,4,1
APP102399,Female,26,Tier3,67961.0,658.0,307553.0,Salaried,1,0
APP102400,Female,51,Tier2,71788.0,611.0,368685.0,Salaried,0,1
APP102401,Female,30,Tier2,19507.0,608.0,422614.0,Self-employed,1,1
APP102402,Female,25,Tier2,53163.0,771.0,491261.0,Salaried,3,1
APP102403,Female,56,Tier1,64195.0,760.0,346964.0,Self-employed,4,1
APP102404,Female,58,Tier2,56040.0,641.0,438922.0,Salaried,3,0
APP102405,Male,26,Tier3,81881.0,530.0,368966.0,Salaried,0,1
APP102406,Female,26,Tier2,38564.0,590.0,378334.0,Salaried,2,1
APP102407,Male,48,Tier3,15000.0,818.0,162245.0,Unemployed,0,1
APP102408,Male,23,Tier3,71207.0,735.0,250618.0,Salaried,3,0
APP102409,Female,54,Tier2,44258.0,685.0,221585.0,Salaried,2,1
APP102410,Female,61,Tier2,19829.0,830.0,121666.0,Self-employed,2,0
APP102411,Female,54,Tier2,51830.0,837.0,52259.0,Salaried,2,0
APP102412,Male,31,Tier2,79611.0,677.0,236456.0,Salaried,3,0
APP102413,Male,30,Tier2,29735.0,679.0,260418.0,Salaried,0,0
APP102414,Male,51,Tier2,101720.0,633.0,315756.0,Self-employed,4,0
APP102415,Male,24,Tier3,38242.0,657.0,383361.0,Salaried,2,1
APP102416,Male,45,Tier1,56740.0,561.0,328218.0,Self-employed,2,0
APP102417,Male,41,Tier2,30617.0,561.0,261463.0,Self-employed,1,0
APP102418,Male,54,Tier1,55832.0,542.0,162731.0,Salaried,0,0
APP102419,Female,30,Tier2,52325.0,767.0,431560.0,Salaried,3,0
APP102420,Male,54,Tier3,25210.0,555.0,284727.0,Self-employed,1,0
APP102421,Male,52,Tier3,111517.0,836.0,234932.0,Self-employed,4,0
APP102422,Female,32,Tier2,45093.0,622.0,272032.0,Self-employed,3,1
APP102423,Male,37,Tier2,45111.0,819.0,190088.0,Salaried,2,0
APP102424,Female,24,Tier1,74381.0,651.0,220399.0,Self-employed,0,1
APP102425,Female,41,Tier1,91285.0,555.0,215631.0,Self-employed,2,1
APP102426,Male,33,Tier1,77529.0,783.0,256899.0,Unemployed,4,0
APP102427,Female,26,Tier3,30976.0,792.0,398363.0,Salaried,2,0
APP102428,Female,46,Tier1,59278.0,608.0,361067.0,Self-employed,3,1
APP102429,Female,46,Tier3,17373.0,653.0,532011.0,Self-employed,0,1
APP102430,Female,25,Tier1,73034.0,608.0,481759.0,Self-employed,2,1
APP102431,Female,29,Tier2,22296.0,670.0,593463.0,Self-employed,3,1
APP102432,Female,25,Tier2,38936.0,689.0,383874.0,Self-employed,2,0
APP102433,Male,51,Tier2,54936.0,652.0,381466.0,Salaried,4,1
APP102434,Female,36,Tier2,63900.0,534.0,226888.0,Salaried,2,1
APP102435,Female,25,Tier2,49781.0,634.0,423902.0,Salaried,4,1
APP102436,Female,30,Tier3,85382.0,736.0,201582.0,Self-employed,3,0
APP102437,Female,63,Tier2,69465.0,663.0,79432.0,Salaried,4,0
APP102438,Male,32,Tier1,67894.0,654.0,528949.0,Self-employed,2,1
APP102439,Female,51,Tier1,30412.0,606.0,112623.0,Unemployed,2,1
APP102440,Female,42,Tier2,88987.0,631.0,365828.0,Self-employed,1,0
APP102441,Male,29,Tier2,38939.0,793.0,167950.0,Self-employed,3,1
APP102442,Male,35,Tier2,89751.0,589.0,469000.0,Self-employed,4,1
APP102443,Male,22,Tier2,95444.0,738.0,489442.0,Salaried,0,0
APP102444,Male,54,Tier2,65253.0,684.0,379377.0,Salaried,4,1
APP102445,Female,36,Tier3,75640.0,700.0,486955.0,Salaried,4,0
APP102446,Male,43,Tier2,15000.0,621.0,301101.0,Self-employed,3,0
APP102447,Male,28,Tier2,51100.0,652.0,635126.0,Salaried,2,1
APP102448,Female,57,Tier2,77043.0,680.0,411925.0,Salaried,4,1
APP102449,Female,31,Tier3,73490.0,638.0,164917.0,Self-employed,1,1
APP102450,Female,46,Tier2,30606.0,707.0,310441.0,Salaried,3,1
APP102451,Female,59,Tier3,49126.0,717.0,277125.0,Self-employed,4,1
APP102452,Female,52,Tier1,15000.0,850.0,262436.0,Salaried,4,0
APP102453,Female,47,Tier2,63260.0,702.0,51429.0,Self-employed,2,0
APP102454,Female,60,Tier2,17333.0,527.0,358030.0,Salaried,1,1
APP102455,Male,29,Tier2,77610.0,773.0,92137.0,Self-employed,4,0
APP102456,Female,63,Tier1,78654.0,664.0,50000.0,Self-employed,3,1
APP102457,Male,45,Tier2,45513.0,841.0,248398.0,Salaried,3,0
APP102458,Male,39,Tier2,65426.0,798.0,186616.0,Salaried,3,1
APP102459,Male,32,Tier3,50658.0,640.0,170769.0,Self-employed,4,1
APP102460,Female,54,Tier2,59838.0,738.0,50000.0,Salaried,2,1
APP102461,Female,63,Tier1,32055.0,632.0,172374.0,Self-employed,2,1
APP102462,Male,51,Tier2,67450.0,680.0,273954.0,Salaried,4,0
APP102463,Female,23,Tier2,22176.0,734.0,204877.0,Self-employed,2,1
APP102464,Male,42,Tier1,18401.0,769.0,358102.0,Salaried,1,0
APP102465,Female,53,Tier2,52561.0,752.0,508899.0,Salaried,3,1
APP102466,Female,39,Tier2,50775.0,686.0,377455.0,Salaried,1,0
APP102467,Female,55,Tier1,60446.0,850.0,453959.0,Salaried,0,0
APP102468,Female,52,Tier2,42010.0,651.0,466369.0,Salaried,1,1
APP102469,Male,24,Tier2,92714.0,551.0,147171.0,Self-employed,0,1
APP102470,Male,45,Tier3,58212.0,567.0,365867.0,Self-employed,4,1
APP102471,Female,29,Tier2,59658.0,798.0,449274.0,Unemployed,4,0
APP102472,Female,42,Tier1,58945.0,674.0,234606.0,Self-employed,1,1
APP102473,Male,38,Tier3,75058.0,693.0,181406.0,Self-employed,4,0
APP102474,Male,56,Tier2,66520.0,637.0,379561.0,Salaried,3,0
APP102475,Male,59,Tier1,63840.0,644.0,77756.0,Unemployed,4,1
APP102476,Male,41,Tier3,69720.0,617.0,136799.0,Salaried,0,1
APP102477,Male,45,Tier1,18508.0,718.0,199987.0,Salaried,0,0
APP102478,Male,48,Tier3,19263.0,672.0,367577.0,Self-employed,4,1
APP102479,Female,50,Tier2,53479.0,715.0,332837.0,Unemployed,1,0
APP102480,Male,49,Tier3,51047.0,707.0,454856.0,Salaried,2,1
APP102481,Male,55,Tier3,66596.0,646.0,161719.0,Salaried,4,1
APP102482,Male,64,Tier1,55400.0,563.0,153679.0,Self-employed,1,0
APP102483,Male,57,Tier3,66637.0,556.0,378587.0,Self-employed,0,1
APP102484,Female,27,Tier1,30088.0,850.0,180200.0,Salaried,3,0
APP102485,Male,42,Tier2,54785.0,798.0,209474.0,Self-employed,2,0
APP102486,Female,41,Tier2,28179.0,787.0,50000.0,Salaried,0,0
APP102487,Female,43,Tier1,62737.0,626.0,343627.0,Salaried,1,0
APP102488,Male,44,Tier1,17434.0,681.0,531194.0,Self-employed,2,1
APP102489,Female,52,Tier1,61966.0,615.0,145607.0,Salaried,4,1
APP102490,Female,40,Tier1,25620.0,575.0,453256.0,Self-employed,1,0
APP102491,Male,33,Tier1,47329.0,633.0,291090.0,Salaried,2,0
APP102492,Male,41,Tier3,72899.0,786.0,50000.0,Self-employed,0,0
APP102493,Female,58,Tier2,59548.0,747.0,165791.0,Salaried,1,1
APP102494,Female,35,Tier3,22087.0,602.0,156530.0,Unemployed,1,1
APP102495,Male,22,Tier3,41552.0,655.0,252521.0,Self-employed,2,0
APP102496,Female,63,Tier2,24972.0,740.0,362927.0,Salaried,3,1
APP102497,Male,30,Tier2,21105.0,634.0,577338.0,Unemployed,0,1
APP102498,Female,47,Tier3,57353.0,686.0,85328.0,Salaried,0,0
APP102499,Male,56,Tier2,66206.0,712.0,227283.0,Salaried,3,0
APP102500,Male,33,Tier2,63812.0,711.0,165603.0,Unemployed,1,1
APP102501,Female,36,Tier3,67053.0,700.0,109803.0,Unemployed,3,1
APP102502,Female,34,Tier2,54762.0,628.0,314317.0,Self-employed,0,0
APP102503,Female,28,Tier2,49532.0,636.0,300222.0,Unemployed,3,1
APP102504,Male,28,Tier3,33539.0,589.0,50000.0,Salaried,4,1
APP102505,Male,30,Tier2,46198.0,555.0,302723.0,Salaried,2,1
APP102506,Female,41,Tier3,28573.0,671.0,119191.0,Salaried,2,0
APP102507,Female,44,Tier1,38097.0,745.0,301774.0,Salaried,1,0
APP102508,Male,22,Tier1,56779.0,570.0,490424.0,Self-employed,1,1
APP102509,Female,58,Tier2,52644.0,702.0,369460.0,Salaried,0,1
APP102510,Male,51,Tier1,116295.0,743.0,326628.0,Salaried,2,0
APP102511,Male,25,Tier3,28084.0,533.0,220685.0,Salaried,4,1
APP102512,Male,58,Tier1,52498.0,658.0,310030.0,Salaried,0,0
APP102513,Male,23,Tier2,26525.0,812.0,384488.0,Self-employed,2,0
APP102514,Male,46,Tier1,47244.0,724.0,369625.0,Salaried,4,0
APP102515,Female,42,Tier3,48058.0,530.0,285117.0,Self-employed,2,1
APP102516,Male,43,Tier2,71898.0,733.0,332606.0,Self-employed,3,0
APP102517,Male,63,Tier1,46007.0,620.0,102516.0,Salaried,1,0
APP102518,Male,61,Tier1,51174.0,735.0,189849.0,Self-employed,3,1
APP102519,Male,33,Tier2,46394.0,625.0,406134.0,Unemployed,4,1
APP102520,Male,46,Tier3,26979.0,676.0,426305.0,Salaried,2,0
APP102521,Female,63,Tier3,41958.0,637.0,314040.0,Self-employed,3,0
APP102522,Male,53,Tier1,47361.0,680.0,521845.0,Salaried,3,0
APP102523,Female,60,Tier2,56477.0,635.0,376203.0,Salaried,0,1
APP102524,Female,40,Tier1,66179.0,662.0,265031.0,Self-employed,0,0
APP102525,Male,34,Tier2,50308.0,586.0,117037.0,Self-employed,3,0
APP102526,Female,43,Tier2,49956.0,719.0,515810.0,Self-employed,1,1
APP102527,Female,57,Tier1,20584.0,694.0,415548.0,Self-employed,2,1
APP102528,Female,61,Tier2,65795.0,551.0,569747.0,Self-employed,2,1
APP102529,Female,51,Tier3,41082.0,759.0,625027.0,Salaried,3,1
APP102530,Female,52,Tier1,69942.0,666.0,106959.0,Salaried,4,0
APP102531,Female,44,Tier1,81329.0,693.0,107350.0,Salaried,4,1
APP102532,Female,35,Tier1,51242.0,741.0,50000.0,Salaried,0,0
APP102533,Male,40,Tier1,34534.0,706.0,437754.0,Self-employed,3,1
APP102534,Female,43,Tier1,54666.0,773.0,398472.0,Salaried,3,1
APP102535,Female,57,Tier2,61974.0,657.0,314667.0,Salaried,4,0
APP102536,Female,45,Tier1,48690.0,763.0,116080.0,Salaried,2,0
APP102537,Male,56,Tier2,43719.0,690.0,286645.0,Salaried,2,1
APP102538,Male,23,Tier3,66271.0,721.0,327706.0,Salaried,2,0
APP102539,Male,54,Tier3,64952.0,712.0,417409.0,Salaried,1,1
APP102540,Male,43,Tier2,48074.0,779.0,340948.0,Salaried,1,1
APP102541,Male,64,Tier1,21919.0,738.0,399570.0,Salaried,3,0
APP102542,Male,42,Tier1,64128.0,645.0,281380.0,Salaried,0,0
APP102543,Male,42,Tier1,39653.0,629.0,477222.0,Unemployed,3,1
APP102544,Male,27,Tier3,59287.0,676.0,394760.0,Salaried,4,0
APP102545,Male,56,Tier3,58023.0,619.0,121960.0,Salaried,1,1
APP102546,Female,52,Tier2,17221.0,596.0,508383.0,Salaried,1,1
APP102547,Male,59,Tier1,56622.0,510.0,483836.0,Self-employed,2,1
APP102548,Male,25,Tier2,65291.0,556.0,369821.0,Salaried,4,1
APP102549,Male,31,Tier1,67743.0,839.0,342108.0,Salaried,0,0
APP102550,Male,59,Tier3,57347.0,627.0,548792.0,Unemployed,2,1
APP102551,Male,23,Tier1,15456.0,832.0,55003.0,Unemployed,1,1
APP102552,Female,43,Tier2,80542.0,712.0,486184.0,Salaried,4,1
APP102553,Female,39,Tier2,63220.0,676.0,228569.0,Salaried,4,1
APP102554,Male,62,Tier1,30934.0,560.0,464277.0,Salaried,0,0
APP102555,Female,58,Tier2,39245.0,680.0,318056.0,Salaried,0,1
APP102556,Male,60,Tier3,59624.0,831.0,113561.0,Salaried,0,0
APP102557,Male,34,Tier1,68596.0,805.0,225522.0,Self-employed,4,0
APP102558,Male,47,Tier2,45241.0,702.0,453259.0,Salaried,4,0
APP102559,Male,52,Tier2,71511.0,588.0,268469.0,Salaried,1,0
APP102560,Female,63,Tier1,19145.0,603.0,206777.0,Salaried,0,1
APP102561,Female,22,Tier1,34151.0,612.0,205774.0,Salaried,3,1
APP102562,Female,64,Tier1,15000.0,782.0,396337.0,Salaried,4,1
APP102563,Male,37,Tier1,37052.0,811.0,562595.0,Salaried,4,0
APP102564,Female,27,Tier2,85162.0,696.0,50000.0,Salaried,2,0
APP102565,Male,48,Tier3,96156.0,656.0,720103.0,Salaried,3,1
APP102566,Male,55,Tier2,59692.0,804.0,330562.0,Salaried,4,0
APP102567,Male,27,Tier3,42231.0,602.0,387034.0,Self-employed,4,1
APP102568,Female,23,Tier2,50567.0,684.0,234561.0,Salaried,2,0
APP102569,Female,60,Tier2,64467.0,717.0,299473.0,Salaried,1,1
APP102570,Male,62,Tier2,23740.0,611.0,328877.0,Self-employed,1,0
APP102571,Female,28,Tier1,43550.0,629.0,142636.0,Self-employed,1,1
APP102572,Female,60,Tier1,83698.0,623.0,179148.0,Salaried,4,0
APP102573,Female,61,Tier2,34086.0,793.0,477685.0,Salaried,3,1
APP102574,Male,64,Tier3,40020.0,833.0,67148.0,Salaried,4,1
APP102575,Female,31,Tier2,55264.0,689.0,366156.0,Salaried,3,0
APP102576,Female,46,Tier1,60663.0,659.0,244422.0,Self-employed,2,1
APP102577,Female,64,Tier3,42500.0,632.0,155894.0,Salaried,3,1
APP102578,Male,60,Tier1,56539.0,680.0,595790.0,Salaried,3,1
APP102579,Female,48,Tier3,67159.0,636.0,156825.0,Salaried,3,1
APP102580,Male,30,Tier3,94229.0,672.0,130485.0,Salaried,1,1
APP102581,Female,25,Tier3,52475.0,713.0,271954.0,Salaried,1,0
APP102582,Male,33,Tier3,54174.0,648.0,184716.0,Salaried,0,1
APP102583,Male,24,Tier1,85549.0,665.0,300957.0,Salaried,1,0
APP102584,Male,30,Tier2,44017.0,665.0,323310.0,Self-employed,4,1
APP102585,Male,25,Tier3,28513.0,655.0,335199.0,Self-employed,4,1
APP102586,Male,54,Tier2,60005.0,645.0,281416.0,Unemployed,0,1
APP102587,Male,47,Tier1,76524.0,741.0,194676.0,Self-employed,2,0
APP102588,Male,44,Tier1,62221.0,538.0,396510.0,Unemployed,4,1
APP102589,Male,56,Tier1,53060.0,806.0,283246.0,Unemployed,3,1
APP102590,Female,39,Tier2,26032.0,691.0,225657.0,Salaried,3,1
APP102591,Female,39,Tier2,53833.0,729.0,521999.0,Salaried,2,1
APP102592,Female,30,Tier3,79663.0,738.0,281803.0,Salaried,1,0
APP102593,Male,41,Tier3,30318.0,623.0,463798.0,Self-employed,4,1
APP102594,Male,29,Tier2,50105.0,607.0,484026.0,Self-employed,0,1
APP102595,Female,47,Tier1,47250.0,597.0,493151.0,Salaried,4,1
APP102596,Male,64,Tier2,41046.0,660.0,403674.0,Self-employed,4,0
APP102597,Male,44,Tier1,59958.0,736.0,299905.0,Self-employed,1,0
APP102598,Female,34,Tier1,63866.0,633.0,290394.0,Self-employed,2,1
APP102599,Female,51,Tier1,63657.0,729.0,263382.0,Salaried,4,1
APP102600,Male,57,Tier1,35464.0,491.0,50000.0,Salaried,2,1
APP102601,Female,42,Tier1,22080.0,649.0,407821.0,Salaried,1,0
APP102602,Male,32,Tier2,60248.0,773.0,336670.0,Salaried,0,0
APP102603,Female,52,Tier1,44882.0,666.0,423829.0,Self-employed,2,1
APP102604,Male,30,Tier1,91766.0,614.0,282450.0,Salaried,1,1
APP102605,Male,64,Tier1,92690.0,627.0,399724.0,Salaried,4,0
APP102606,Female,35,Tier2,94814.0,438.0,93374.0,Salaried,4,1
APP102607,Male,37,Tier2,36198.0,599.0,124610.0,Salaried,1,0
APP102608,Female,53,Tier1,66387.0,765.0,50000.0,Salaried,1,0
